,spearman,spearmanp,cell_fate_correct,perturbation,index,network,p,threshold_number,pruning,somePredictionRefused
0,0.10148334671695816,2.119343570390216e-07,0.0,ARID3A,0,dense,1,20000,some,False
1,0.190426953439325,1.1186197723330306e-22,0.0,ARNT2,0,dense,1,20000,some,False
2,0.26963024204815084,1.352446274302532e-44,0.0,ASCL1,0,dense,1,20000,some,False
3,0.16876538941998592,4.380288988662666e-18,0.0,ASCL2,0,dense,1,20000,some,False
4,0.14819627251319564,2.977842661515694e-14,0.0,ATF3,0,dense,1,20000,some,False
5,0.0,1.0,,BATF,0,dense,1,20000,some,True
6,0.0,1.0,,BATF3,0,dense,1,20000,some,True
7,0.2040072208845176,7.436637137710271e-26,1.0,BCL6,0,dense,1,20000,some,False
8,0.29010069613615697,1.1949791259265019e-51,0.0,BMP4,0,dense,1,20000,some,False
9,0.0,1.0,,BRF2,0,dense,1,20000,some,True
10,0.15316165376300778,3.937818757268036e-15,0.0,CBX2,0,dense,1,20000,some,False
11,0.0,1.0,,CCNE1,0,dense,1,20000,some,True
12,0.0,1.0,,CDYL,0,dense,1,20000,some,True
13,0.3239121263720248,1.2006563509314946e-64,0.0,CEBPA,0,dense,1,20000,some,False
14,0.22104857177718798,3.5652189132224734e-30,0.0,CEBPB,0,dense,1,20000,some,False
15,0.23263100075640994,2.5191129677965063e-33,0.0,CEBPD,0,dense,1,20000,some,False
16,0.0,1.0,,CRY1,0,dense,1,20000,some,True
17,0.0,1.0,,CRY2,0,dense,1,20000,some,True
18,0.20358621382220754,9.405397963945962e-26,0.0,CTBP2,0,dense,1,20000,some,False
19,0.23337040054977154,1.5635379440059657e-33,0.0,CUX1,0,dense,1,20000,some,False
20,0.0,1.0,,DEDD2,0,dense,1,20000,some,True
21,0.18606464629231081,1.0476951838018762e-21,0.0,DLX5,0,dense,1,20000,some,False
22,0.18182796884250294,8.73329193096493e-21,0.0,E2F1,0,dense,1,20000,some,False
23,0.0,1.0,,E2F6,0,dense,1,20000,some,True
24,0.04590420599686452,0.019174336900586217,0.0,E2F7,0,dense,1,20000,some,False
25,0.20424948878420732,6.494988439848515e-26,0.0,EGR1,0,dense,1,20000,some,False
26,0.3191473655347582,1.037334605456521e-62,0.0,EGR2,0,dense,1,20000,some,False
27,0.2916973612548495,3.175640646728358e-52,0.0,EHF,0,dense,1,20000,some,False
28,0.2117493473759269,9.02264410900039e-28,0.0,ELF1,0,dense,1,20000,some,False
29,0.3153890119051699,3.3016462986655776e-61,0.0,ELF4,0,dense,1,20000,some,False
30,0.12202661372194121,4.207910910877457e-10,0.0,ELK3,0,dense,1,20000,some,False
31,0.0,1.0,,ELL2,0,dense,1,20000,some,True
32,0.1247164958979561,1.715406135041141e-10,0.0,EN1,0,dense,1,20000,some,False
33,0.17993365796939936,2.217014100154371e-20,0.0,EOMES,0,dense,1,20000,some,False
34,0.0,1.0,,ERG,0,dense,1,20000,some,True
35,0.26962929200105473,1.353423090039725e-44,0.0,ESR1,0,dense,1,20000,some,False
36,0.07753925960701243,7.492303778875829e-05,0.0,ESRRA,0,dense,1,20000,some,False
37,0.19534393867412153,8.415763013624957e-24,0.0,ESRRG,0,dense,1,20000,some,False
38,0.22555863846565674,2.2186928610362827e-31,0.0,ETS1,0,dense,1,20000,some,False
39,0.20907953304719637,4.2142767910408465e-27,0.0,ETS2,0,dense,1,20000,some,False
40,0.20956124503380236,3.1961065114104616e-27,0.0,ETV1,0,dense,1,20000,some,False
41,0.12423998550890597,2.013782451134631e-10,0.0,ETV5,0,dense,1,20000,some,False
42,0.1442097195154924,1.4391897629099901e-13,1.0,ETV6,0,dense,1,20000,some,False
43,0.30917533091162575,9.038321068714291e-59,0.0,FLI1,0,dense,1,20000,some,False
44,0.14209782166073132,3.258047043661002e-13,0.0,FOS,0,dense,1,20000,some,False
45,0.17118851532310464,1.4334051666719111e-18,0.0,FOSL1,0,dense,1,20000,some,False
46,0.2701682243110354,8.98167633129174e-45,0.0,FOXA1,0,dense,1,20000,some,False
47,0.16927690241004534,3.464881276412467e-18,0.0,FOXG1,0,dense,1,20000,some,False
48,0.2566751918529857,1.9497580346533557e-40,1.0,FOXM1,0,dense,1,20000,some,False
49,0.03178177079208899,0.10499104236716354,0.0,FOXN3,0,dense,1,20000,some,False
50,0.2921689866000018,2.1434801835269175e-52,0.0,FOXP1,0,dense,1,20000,some,False
51,0.08719332681017673,8.392498353584847e-06,0.0,FOXS1,0,dense,1,20000,some,False
52,0.15668799951017387,8.981827187199651e-16,0.0,GATA1,0,dense,1,20000,some,False
53,0.11563242909588878,3.2877910534231325e-09,0.0,GATA2,0,dense,1,20000,some,False
54,0.23221828723058804,3.285130889588197e-33,0.0,GATA3,0,dense,1,20000,some,False
55,0.1768621043347173,9.826477261766352e-20,0.0,GATA6,0,dense,1,20000,some,False
56,0.15838542951419307,4.355811736490065e-16,0.0,GRHL2,0,dense,1,20000,some,False
57,0.0,1.0,,GTF3C2,0,dense,1,20000,some,True
58,0.0,1.0,,H2AFZ,0,dense,1,20000,some,True
59,0.25345437774030327,1.9407223968950396e-39,1.0,HDAC2,0,dense,1,20000,some,False
60,0.0,1.0,,HDAC6,0,dense,1,20000,some,True
61,0.22745911650127576,6.759944686201517e-32,0.0,HES1,0,dense,1,20000,some,False
62,0.16111097834068622,1.3401612474801314e-16,0.0,HESX1,0,dense,1,20000,some,False
63,0.17214775561911427,9.169406215840756e-19,0.0,HEY1,0,dense,1,20000,some,False
64,0.16355413236826413,4.5779370117702525e-17,0.0,HMGN1,0,dense,1,20000,some,False
65,0.1121071075773871,9.751267851534777e-09,0.0,HMGXB4,0,dense,1,20000,some,False
66,0.13117084898393985,1.840900612899831e-11,0.0,HOPX,0,dense,1,20000,some,False
67,0.031135685591993634,0.11225188874851415,0.0,HOXA10,0,dense,1,20000,some,False
68,0.11173396948763882,1.0919527007974148e-08,0.0,HOXB3,0,dense,1,20000,some,False
69,0.12667980752941496,8.80311137724822e-11,1.0,ID1,0,dense,1,20000,some,False
70,0.188987403023977,2.3545810175029817e-22,1.0,ID3,0,dense,1,20000,some,False
71,0.2848842897851382,8.547724863280146e-50,0.0,IKZF1,0,dense,1,20000,some,False
72,0.271598879442059,3.01061029315738e-45,0.0,IRF1,0,dense,1,20000,some,False
73,0.16263402455067522,6.873822869513305e-17,0.0,IRF4,0,dense,1,20000,some,False
74,0.20952012405438558,3.272542100833591e-27,0.0,IRF5,0,dense,1,20000,some,False
75,0.0,1.0,,JAG1,0,dense,1,20000,some,True
76,0.23262659174998165,2.526275059783311e-33,0.0,JUN,0,dense,1,20000,some,False
77,0.20657288609831218,1.7575129233716439e-26,0.0,JUNB,0,dense,1,20000,some,False
78,0.17704702504856035,8.990757452559795e-20,0.0,KDM1A,0,dense,1,20000,some,False
79,0.13585209319254885,3.4007976364569746e-12,1.0,KDM5B,0,dense,1,20000,some,False
80,0.2682916464734,3.7296082705583194e-44,0.0,KLF1,0,dense,1,20000,some,False
81,0.0,1.0,,KLF11,0,dense,1,20000,some,True
82,0.3859142334326335,3.3641395914074885e-93,0.0,KLF12,0,dense,1,20000,some,False
83,0.29120684374741684,4.7757014955589344e-52,0.0,KLF15,0,dense,1,20000,some,False
84,0.24726081885691598,1.4699105830676168e-37,0.0,KLF2,0,dense,1,20000,some,False
85,0.33706945816994505,3.529580258314217e-70,0.0,KLF4,0,dense,1,20000,some,False
86,0.18472551010464033,2.059362367513451e-21,0.0,KLF5,0,dense,1,20000,some,False
87,0.3734127698100252,6.396077026482749e-87,0.0,KLF9,0,dense,1,20000,some,False
88,0.06905417684359187,0.00042247117302655066,0.0,LHX2,0,dense,1,20000,some,False
89,0.0,1.0,,LMO2,0,dense,1,20000,some,True
90,0.0,1.0,,MAB21L2,0,dense,1,20000,some,True
91,0.2986635012295836,8.854598908774261e-55,0.0,MEF2C,0,dense,1,20000,some,False
92,0.14014621369640867,6.85774977525724e-13,0.0,MEIS1,0,dense,1,20000,some,False
93,0.07002542862905752,0.00034976900090484623,0.0,MEIS2,0,dense,1,20000,some,False
94,0.2102906220823774,2.099931814355333e-27,0.0,MSC,0,dense,1,20000,some,False
95,0.18521606270390817,1.608706903712988e-21,0.0,MSX2,0,dense,1,20000,some,False
96,-0.1275691207884682,6.485225545905508e-11,0.0,MXI1,0,dense,1,20000,some,False
97,0.16342012738478254,4.857839898360821e-17,0.0,MYB,0,dense,1,20000,some,False
98,0.17219826637411478,8.955568179398537e-19,0.0,MYBL2,0,dense,1,20000,some,False
99,0.26389097148254853,1.005335730403187e-42,1.0,MYC,0,dense,1,20000,some,False
100,0.3298693477273725,4.060801249352067e-67,0.0,NEUROD1,0,dense,1,20000,some,False
101,0.2844705861353914,1.1946572060936173e-49,0.0,NEUROD2,0,dense,1,20000,some,False
102,0.1896685621866269,1.6568801066106835e-22,0.0,NFATC1,0,dense,1,20000,some,False
103,0.16212493711832726,8.59865231699105e-17,1.0,NFE2L1,0,dense,1,20000,some,False
104,0.18130974210168926,1.1279816439311484e-20,0.0,NFIB,0,dense,1,20000,some,False
105,0.2202729194386085,5.7124593071057914e-30,0.0,NFIC,0,dense,1,20000,some,False
106,0.24323854403769973,2.2906032352008174e-36,0.0,NFIL3,0,dense,1,20000,some,False
107,0.12886784532090065,4.1349064754034305e-11,0.0,NKX2-1,0,dense,1,20000,some,False
108,0.2016758067422997,2.7126808596758247e-25,0.0,NKX2-5,0,dense,1,20000,some,False
109,0.17997541050327875,2.17219391381596e-20,0.0,NPAS2,0,dense,1,20000,some,False
110,0.17436583548843218,3.2313080996684757e-19,0.0,NR1D2,0,dense,1,20000,some,False
111,0.2443686288440322,1.0643086483632916e-36,0.0,NR2F2,0,dense,1,20000,some,False
112,0.0,1.0,,NR3C1,0,dense,1,20000,some,True
113,0.0,1.0,,NR4A2,0,dense,1,20000,some,True
114,0.20131582468029763,3.3079834905122345e-25,0.0,NR4A3,0,dense,1,20000,some,False
115,0.10714399102782926,4.2629313653331264e-08,0.0,OLIG2,0,dense,1,20000,some,False
116,0.0,1.0,,OSTF1,0,dense,1,20000,some,True
117,0.2808031471795631,2.2666118402869905e-48,0.0,PATZ1,0,dense,1,20000,some,False
118,0.2571175556811227,1.4184083426087371e-40,0.0,PAX5,0,dense,1,20000,some,False
119,0.16643131268002936,1.264889409179678e-17,0.0,PAX6,0,dense,1,20000,some,False
120,0.26409736848007753,8.626112978804279e-43,0.0,PAX8,0,dense,1,20000,some,False
121,0.07951147505324457,4.883655134531512e-05,0.0,PBX1,0,dense,1,20000,some,False
122,0.2056811295451301,2.9080109342485387e-26,0.0,PITX2,0,dense,1,20000,some,False
123,0.0,1.0,,PLXNB3,0,dense,1,20000,some,True
124,0.0,1.0,,PML,0,dense,1,20000,some,True
125,0.0,1.0,,POU2AF1,0,dense,1,20000,some,True
126,0.13848899410845147,1.2797493460458082e-12,0.0,POU2F2,0,dense,1,20000,some,False
127,0.12358241230921466,2.510093160419965e-10,0.0,PPARG,0,dense,1,20000,some,False
128,0.28038709778386484,3.1561387924803366e-48,0.0,PRDM1,0,dense,1,20000,some,False
129,0.0,1.0,,PTAFR,0,dense,1,20000,some,True
130,0.2140133044134992,2.4017676247860965e-28,0.0,RARG,0,dense,1,20000,some,False
131,0.1181803152200757,1.4681794899410894e-09,0.0,RFX5,0,dense,1,20000,some,False
132,0.0,1.0,,RFXAP,0,dense,1,20000,some,True
133,0.0,1.0,,RPS6KA1,0,dense,1,20000,some,True
134,0.24570194973765092,4.286541712132895e-37,0.0,RUNX1,0,dense,1,20000,some,False
135,0.20705128810518839,1.340156715454144e-26,0.0,RUNX3,0,dense,1,20000,some,False
136,0.0,1.0,,RUVBL2,0,dense,1,20000,some,True
137,0.06642198298565515,0.0006965319573325919,1.0,RXRA,0,dense,1,20000,some,False
138,0.14588070747107013,7.475141486164039e-14,1.0,SALL1,0,dense,1,20000,some,False
139,0.0,1.0,,SAP30,0,dense,1,20000,some,True
140,0.18260038973520396,5.9556704943101426e-21,1.0,SIRT3,0,dense,1,20000,some,False
141,0.09469538470452611,1.2991796121035713e-06,0.0,SIX1,0,dense,1,20000,some,False
142,0.13377344760309795,7.251453497875165e-12,0.0,SMAD1,0,dense,1,20000,some,False
143,0.1494106693518316,1.8269338283712114e-14,0.0,SMAD5,0,dense,1,20000,some,False
144,0.1369421711224027,2.2756412330820547e-12,0.0,SMAD7,0,dense,1,20000,some,False
145,0.0448312272602609,0.022176986373101677,0.0,SMARCA4,0,dense,1,20000,some,False
146,0.1472778200266148,4.297429981792311e-14,0.0,SNAI1,0,dense,1,20000,some,False
147,0.20044933912159685,5.324646825723773e-25,0.0,SNAI2,0,dense,1,20000,some,False
148,0.0,1.0,,SNAPC1,0,dense,1,20000,some,True
149,0.2361806948604034,2.513069108470953e-34,0.0,SOX10,0,dense,1,20000,some,False
150,0.2894535955740194,2.0396480861384358e-51,0.0,SOX17,0,dense,1,20000,some,False
151,0.20176151469398237,2.587376374044051e-25,0.0,SOX2,0,dense,1,20000,some,False
152,0.26902367657836457,2.143172383108451e-44,0.0,SOX5,0,dense,1,20000,some,False
153,0.21924890034049785,1.0615001487213801e-29,0.0,SOX6,0,dense,1,20000,some,False
154,0.282217131298939,7.32618901407804e-49,0.0,SOX7,0,dense,1,20000,some,False
155,0.20548824378415517,3.2416543943845877e-26,0.0,SOX9,0,dense,1,20000,some,False
156,0.2113766497864542,1.1202823623769298e-27,0.0,SPI1,0,dense,1,20000,some,False
157,0.27492266008554506,2.3155779185859248e-46,0.0,SPIB,0,dense,1,20000,some,False
158,0.0,1.0,,STAT4,0,dense,1,20000,some,True
159,0.0,1.0,,STAT5A,0,dense,1,20000,some,True
160,0.2274921939861224,6.620908964963512e-32,0.0,SUB1,0,dense,1,20000,some,False
161,0.05289284860722006,0.0069513608303288605,0.0,TAL1,0,dense,1,20000,some,False
162,0.19817894241179643,1.834268977066395e-24,0.0,TBX3,0,dense,1,20000,some,False
163,0.0,1.0,,TBX4,0,dense,1,20000,some,True
164,0.30821006907613774,2.135370110081938e-58,0.0,TBX5,0,dense,1,20000,some,False
165,0.26155050952305986,5.652130926487471e-42,0.0,TCF4,0,dense,1,20000,some,False
166,0.14725278446395,4.340474773341429e-14,0.0,TCF7L2,0,dense,1,20000,some,False
167,0.0032019067411671537,0.8702964312515673,0.0,TEAD4,0,dense,1,20000,some,False
168,0.156759195574477,8.714682630763055e-16,0.0,TFAP2A,0,dense,1,20000,some,False
169,0.21980803009895802,7.571081223124083e-30,0.0,TFAP2C,0,dense,1,20000,some,False
170,0.24413377865797986,1.248496961605709e-36,0.0,TFCP2L1,0,dense,1,20000,some,False
171,0.18073241227914713,1.4986805511330958e-20,0.0,TFE3,0,dense,1,20000,some,False
172,0.0,1.0,,TGM2,0,dense,1,20000,some,True
173,0.19173097600508315,5.670848594343182e-23,0.0,TP53,0,dense,1,20000,some,False
174,0.0,1.0,,TRPV2,0,dense,1,20000,some,True
175,0.0,1.0,,TSHZ1,0,dense,1,20000,some,True
176,0.0,1.0,,TYRP1,0,dense,1,20000,some,True
177,0.0,1.0,,VDR,0,dense,1,20000,some,True
178,0.0,1.0,,WRNIP1,0,dense,1,20000,some,True
179,0.25485213571070714,7.18798996662919e-40,0.0,ZBED4,0,dense,1,20000,some,False
180,0.32589554036091634,1.832053997676014e-65,0.0,ZIC1,0,dense,1,20000,some,False
181,0.0,1.0,,ZMYND12,0,dense,1,20000,some,True
182,0.0,1.0,,ZNF274,0,dense,1,20000,some,True
183,0.19130087958888,7.098917027917356e-23,0.0,ZNF281,0,dense,1,20000,some,False
184,0.19522406313419247,8.971128500614376e-24,0.0,ARID3B,0,dense,1,20000,some,False
185,0.2288324488231667,2.8445016964220066e-32,0.0,BMP2,0,dense,1,20000,some,False
186,0.21508689069789416,1.275404318302936e-28,0.0,BMP7,0,dense,1,20000,some,False
187,0.0510264320499409,0.009219811831293709,0.0,CBFB,0,dense,1,20000,some,False
188,0.0,1.0,,CBX3,0,dense,1,20000,some,True
189,0.1595883732438721,2.5955848811492797e-16,1.0,CXXC5,0,dense,1,20000,some,False
190,0.06029595797010082,0.002086757943502695,1.0,DMRT2,0,dense,1,20000,some,False
191,0.1078052677775847,3.515368346493141e-08,1.0,E2F3,0,dense,1,20000,some,False
192,0.13579069534345387,3.4782964773603084e-12,0.0,E2F5,0,dense,1,20000,some,False
193,0.11171864164368928,1.0970315520302372e-08,1.0,EMX2,0,dense,1,20000,some,False
194,0.15250264867394758,5.170854202986685e-15,0.0,ETV4,0,dense,1,20000,some,False
195,0.0,1.0,,FGR,0,dense,1,20000,some,True
196,0.1615109636715962,1.125326722339829e-16,0.0,FOSB,0,dense,1,20000,some,False
197,0.08980702008024098,4.453896299047192e-06,1.0,HES6,0,dense,1,20000,some,False
198,0.12174975569142912,4.6100062723415544e-10,0.0,HMGA1,0,dense,1,20000,some,False
199,0.08115282122195093,3.3946631965512795e-05,0.0,HOXA7,0,dense,1,20000,some,False
200,0.07493490316123483,0.00012987595835458105,1.0,KLF6,0,dense,1,20000,some,False
201,0.06631063370878819,0.0007111513884194163,1.0,MYCN,0,dense,1,20000,some,False
202,0.05806654243055124,0.003040536679334455,1.0,NFYA,0,dense,1,20000,some,False
203,0.19015087667588518,1.290839267916619e-22,0.0,OSR1,0,dense,1,20000,some,False
204,0.0,1.0,,PGF,0,dense,1,20000,some,True
205,0.0,1.0,,PRICKLE1,0,dense,1,20000,some,True
206,0.0,1.0,,S1PR1,0,dense,1,20000,some,True
207,0.058961083040713,0.002618121540259096,1.0,SATB1,0,dense,1,20000,some,False
208,0.08085585821016505,3.6273840108445744e-05,1.0,TEAD2,0,dense,1,20000,some,False
209,0.19262278059307128,3.553472508899301e-23,1.0,TEF,0,dense,1,20000,some,False
210,0.0,1.0,,TGFBR2,0,dense,1,20000,some,True
211,0.09541097526786489,1.079188788356796e-06,1.0,THRA,0,dense,1,20000,some,False
212,0.1543097613293463,2.4428887955599342e-15,0.0,TNF,0,dense,1,20000,some,False
213,0.08776065758821844,7.325081893817651e-06,0.0,ZNF74,0,dense,1,20000,some,False
214,0.13751834209864175,1.8378863794866162e-12,0.0,ARID3A,1,dense,1,169144,some,False
215,0.1988888811369702,1.247935962405918e-24,0.0,ARNT2,1,dense,1,169144,some,False
216,0.335708261846538,1.3573752600749276e-69,0.0,ASCL1,1,dense,1,169144,some,False
217,0.17015035867629652,2.3178975474512972e-18,0.0,ASCL2,1,dense,1,169144,some,False
218,0.18776086404147155,4.4185248758589885e-22,0.0,ATF3,1,dense,1,169144,some,False
219,0.21546127750630933,1.0219732438890176e-28,0.0,BATF,1,dense,1,169144,some,True
220,0.0,1.0,,BATF3,1,dense,1,169144,some,True
221,0.24602741984134444,3.4302921742714538e-37,1.0,BCL6,1,dense,1,169144,some,False
222,0.40822149104887717,4.1900694392824686e-105,0.0,BMP4,1,dense,1,169144,some,False
223,0.0,1.0,,BRF2,1,dense,1,169144,some,True
224,0.15195336338015009,6.482987973520267e-15,0.0,CBX2,1,dense,1,169144,some,False
225,0.0,1.0,,CCNE1,1,dense,1,169144,some,True
226,0.0,1.0,,CDYL,1,dense,1,169144,some,True
227,0.4168181738860463,6.104938377541702e-110,0.0,CEBPA,1,dense,1,169144,some,False
228,0.29303236810260436,1.041750231520568e-52,0.0,CEBPB,1,dense,1,169144,some,False
229,0.23423021478500045,8.96034922737628e-34,0.0,CEBPD,1,dense,1,169144,some,False
230,0.0,1.0,,CRY1,1,dense,1,169144,some,True
231,0.0,1.0,,CRY2,1,dense,1,169144,some,True
232,0.1902283253388048,1.2400394805752268e-22,0.0,CTBP2,1,dense,1,169144,some,False
233,0.25517184693729056,5.722252629938879e-40,0.0,CUX1,1,dense,1,169144,some,False
234,0.0,1.0,,DEDD2,1,dense,1,169144,some,True
235,0.24990656293190164,2.3489060868543469e-38,0.0,DLX5,1,dense,1,169144,some,False
236,0.18975514712957542,1.584342739228104e-22,0.0,E2F1,1,dense,1,169144,some,False
237,0.032963065361862096,0.09268298280716235,0.0,E2F6,1,dense,1,169144,some,True
238,0.04910822953939243,0.012217786443379432,0.0,E2F7,1,dense,1,169144,some,False
239,0.24425943411519388,1.1463241761884514e-36,0.0,EGR1,1,dense,1,169144,some,False
240,0.41540611690244095,3.8892152896509214e-109,0.0,EGR2,1,dense,1,169144,some,False
241,0.4021460090631518,9.029479986464133e-102,0.0,EHF,1,dense,1,169144,some,False
242,0.2536980114998239,1.632935156760589e-39,0.0,ELF1,1,dense,1,169144,some,False
243,0.3839095228664574,3.5675278697386935e-92,0.0,ELF4,1,dense,1,169144,some,False
244,0.185496604760933,1.3963818063485996e-21,0.0,ELK3,1,dense,1,169144,some,False
245,0.0,1.0,,ELL2,1,dense,1,169144,some,True
246,0.13728035131703265,2.0076656061940524e-12,0.0,EN1,1,dense,1,169144,some,False
247,0.2289666636612567,2.6129620189526294e-32,1.0,EOMES,1,dense,1,169144,some,False
248,0.2540227812609728,1.2968008768984276e-39,0.0,ERG,1,dense,1,169144,some,True
249,0.37635846217950175,2.2445174967356312e-88,0.0,ESR1,1,dense,1,169144,some,False
250,0.12498279412805118,1.567944966331583e-10,0.0,ESRRA,1,dense,1,169144,some,False
251,0.20721824739834102,1.2189763806449539e-26,0.0,ESRRG,1,dense,1,169144,some,False
252,0.26223009720969076,3.4296515883851935e-42,0.0,ETS1,1,dense,1,169144,some,False
253,0.24261196399857876,3.497660145567901e-36,0.0,ETS2,1,dense,1,169144,some,False
254,0.214537037400709,1.7644893340807196e-28,0.0,ETV1,1,dense,1,169144,some,False
255,0.1257072900749009,1.226625807652077e-10,0.0,ETV5,1,dense,1,169144,some,False
256,0.1880294070584092,3.851113105999468e-22,1.0,ETV6,1,dense,1,169144,some,False
257,0.4380279062830359,1.708247206799943e-122,0.0,FLI1,1,dense,1,169144,some,False
258,0.19985702848747638,7.363063321627524e-25,0.0,FOS,1,dense,1,169144,some,False
259,0.2687975953977898,2.543585633250921e-44,1.0,FOSL1,1,dense,1,169144,some,False
260,0.31630628455590387,1.4254336485021051e-61,0.0,FOXA1,1,dense,1,169144,some,False
261,0.1776480944343548,6.730305801081108e-20,0.0,FOXG1,1,dense,1,169144,some,False
262,0.2797675019544116,5.162002449983056e-48,1.0,FOXM1,1,dense,1,169144,some,False
263,0.03023251694416709,0.1230583722038617,0.0,FOXN3,1,dense,1,169144,some,False
264,0.36266966524964805,9.656753221746597e-82,0.0,FOXP1,1,dense,1,169144,some,False
265,0.08955268628549029,4.740766977892304e-06,0.0,FOXS1,1,dense,1,169144,some,False
266,0.2064248445012357,1.9110627666979328e-26,0.0,GATA1,1,dense,1,169144,some,False
267,0.12646526715451079,9.473581648424574e-11,0.0,GATA2,1,dense,1,169144,some,False
268,0.34513762697578637,1.0455754927414596e-73,0.0,GATA3,1,dense,1,169144,some,False
269,0.23926726954218933,3.282043238316945e-35,0.0,GATA6,1,dense,1,169144,some,False
270,0.18304097462852167,4.783805951104058e-21,0.0,GRHL2,1,dense,1,169144,some,False
271,0.09875461870314929,4.4565256234223715e-07,0.0,GTF3C2,1,dense,1,169144,some,True
272,0.0,1.0,,H2AFZ,1,dense,1,169144,some,True
273,0.2510898378153641,1.0270680329307272e-38,1.0,HDAC2,1,dense,1,169144,some,False
274,0.17298894693640438,6.183957522464238e-19,1.0,HDAC6,1,dense,1,169144,some,True
275,0.21354618214043428,3.159876452492442e-28,0.0,HES1,1,dense,1,169144,some,False
276,0.15868788327928285,3.8256338331602704e-16,0.0,HESX1,1,dense,1,169144,some,False
277,0.20024367708983906,5.959618334992914e-25,0.0,HEY1,1,dense,1,169144,some,False
278,0.16354036544210487,4.605943729721468e-17,0.0,HMGN1,1,dense,1,169144,some,False
279,0.12846134105384077,4.762730799531534e-11,0.0,HMGXB4,1,dense,1,169144,some,False
280,0.13090722569220978,2.0210283203248454e-11,0.0,HOPX,1,dense,1,169144,some,False
